"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car791055-2025-Pass1-Z8-VDN-5_20250709_001700_000";"0.0";2.1;65.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_001700_000";0.1;1.8;50.0;"Pippip";0.78;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002030_000";0.3;1.9;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002113_000";"0.0";2.1;67.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002113_000";"0.0";2.0;48.0;"Pippip";0.52;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002402_000";"0.0";2.3;78.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002402_000";0.1;1.9;50.0;"Pippip";0.79;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002406_000";"0.0";3.6;95.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002406_000";0.9;3.1;46.0;"Pippip";0.28;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002417_000";"0.0";2.9;27.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002417_000";"0.0";2.5;48.0;"Pippip";0.34;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002647_000";0.5;2.1;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002753_000";0.3;0.8;129.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_002824_000";0.1;4.0;25.0;"noise";0.84;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_003108_000";0.2;0.9;148.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_003427_000";0.6;2.4;135.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_003430_000";"0.0";2.1;107.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_003430_000";0.1;1.5;49.0;"Pippip";0.72;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_003540_000";"0.0";1.0;124.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_004609_000";1.2;1.7;22.0;"Isopyr";0.25;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_004609_000";"0.0";2.1;80.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_004653_000";0.3;1.1;147.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_005058_000";0.1;1.7;23.0;"Cympud";0.04;"Yposp, Tetvir, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_005058_000";"0.0";2.1;24.0;"noise";0.86;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010109_000";0.2;5.0;73.0;"noise";0.87;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010114_000";"0.0";4.1;92.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010114_000";0.6;3.6;48.0;"Pippip";0.07;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010553_000";"0.0";2.1;78.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010553_000";0.6;1.7;59.0;"Pippip";0.77;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010813_000";0.2;0.7;153.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_010815_000";"0.0";2.1;127.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011004_000";0.3;1.9;147.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011007_000";"0.0";2.2;21.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011036_000";"0.0";2.1;102.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011038_000";"0.0";2.1;23.0;"noise";0.9;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011040_000";"0.0";2.1;141.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011323_000";"0.0";1.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011330_000";1.2;1.8;22.0;"Isopyr";0.54;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011330_000";0.1;2.1;84.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011333_000";"0.0";4.9;130.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011338_000";"0.0";3.3;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_011341_000";"0.0";0.6;153.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012120_000";0.7;0.8;22.0;"Tetvir";0.02;"Plaalb, Phogri, Confus, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012120_000";0.5;2.0;114.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012125_000";"0.0";5.0;140.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012130_000";"0.0";3.0;93.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012331_000";"0.0";3.8;124.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012334_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_012339_000";"0.0";3.7;122.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013404_000";"0.0";2.1;97.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013517_000";"0.0";2.1;97.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013617_000";0.2;2.5;104.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013658_000";0.2;2.1;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013734_000";0.6;2.1;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013737_000";0.2;1.9;115.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013800_000";"0.0";2.1;97.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013806_000";1.4;1.5;38.0;"Confus";0.04;"Tetvir, Pippip, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013806_000";"0.0";2.1;96.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013810_000";"0.0";3.9;98.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013814_000";"0.0";2.1;98.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013816_000";"0.0";4.0;98.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013821_000";0.2;1.5;146.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013823_000";0.2;2.7;98.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013827_000";"0.0";2.9;97.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013836_000";3.1;3.5;49.0;"Confus";0.04;"Tetvir, Pippip, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013836_000";"0.0";3.9;99.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013840_000";0.2;2.0;133.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013842_000";"0.0";3.5;97.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013846_000";0.2;2.0;129.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013848_000";0.1;2.3;144.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013852_000";0.2;3.6;96.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013856_000";"0.0";4.4;100.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013900_000";"0.0";3.4;98.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013909_000";"0.0";2.1;94.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013911_000";"0.0";2.1;97.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013914_000";"0.0";3.6;96.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013917_000";0.2;4.9;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013922_000";0.2;0.6;101.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013923_000";"0.0";4.8;102.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013928_000";"0.0";2.2;98.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013931_000";0.2;2.2;164.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013933_000";"0.0";4.0;99.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013937_000";"0.0";3.1;132.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013941_000";"0.0";4.9;165.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013946_000";"0.0";1.4;97.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013947_000";"0.0";5.0;104.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013952_000";"0.0";5.0;103.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_013957_000";"0.0";5.0;116.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014002_000";"0.0";3.4;100.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014008_000";0.2;4.3;152.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014013_000";0.6;3.9;138.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014017_000";"0.0";5.0;103.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014022_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014027_000";"0.0";5.0;106.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014032_000";"0.0";5.0;114.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014037_000";"0.0";3.6;99.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014041_000";1.7;5.0;147.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014051_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014056_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014101_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014106_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014111_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014116_000";"0.0";0.1;96.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014121_000";"0.0";4.8;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014126_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014131_000";"0.0";3.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014135_000";0.1;5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014140_000";"0.0";3.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014145_000";"0.0";5.0;123.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014150_000";"0.0";5.0;114.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014155_000";"0.0";5.0;116.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014200_000";"0.0";5.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014205_000";"0.0";0.1;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014210_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014215_000";"0.0";4.8;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014220_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014225_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014230_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014240_000";0.1;3.7;142.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014245_000";0.6;4.9;161.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014250_000";0.1;4.8;146.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014255_000";0.8;4.7;163.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014300_000";1.0;4.9;160.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014310_000";"0.0";5.0;126.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014315_000";"0.0";5.0;114.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014320_000";"0.0";5.0;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014325_000";"0.0";5.0;132.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014330_000";"0.0";5.0;119.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014335_000";"0.0";0.1;142.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014340_000";2.5;5.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014345_000";"0.0";4.9;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014350_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014355_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014400_000";0.1;5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014410_000";"0.0";5.0;104.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014415_000";"0.0";5.0;114.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014420_000";"0.0";5.0;104.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014425_000";"0.0";5.0;102.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014430_000";"0.0";5.0;114.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014435_000";"0.0";0.1;144.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014440_000";"0.0";5.0;113.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014445_000";"0.0";5.0;127.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014450_000";"0.0";5.0;123.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014455_000";"0.0";5.0;118.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014500_000";"0.0";5.0;120.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014505_000";"0.0";0.1;174.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014510_000";0.1;4.9;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014515_000";0.2;4.7;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014520_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014525_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014530_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014535_000";"0.0";0.1;97.0;"noise";0.87;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014536_000";"0.0";5.0;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014541_000";"0.0";1.7;105.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014546_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014551_000";"0.0";5.0;128.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014556_000";"0.0";5.0;117.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014601_000";"0.0";5.0;108.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014606_000";"0.0";0.1;145.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014611_000";"0.0";5.0;109.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014616_000";"0.0";5.0;115.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014621_000";"0.0";5.0;117.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014626_000";"0.0";5.0;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014631_000";"0.0";5.0;131.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014636_000";"0.0";0.1;163.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014641_000";"0.0";5.0;115.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014646_000";"0.0";5.0;123.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014651_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014656_000";"0.0";5.0;131.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014701_000";"0.0";5.0;137.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014706_000";"0.0";0.1;163.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014711_000";"0.0";5.0;128.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014716_000";"0.0";5.0;171.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014721_000";"0.0";5.0;157.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014726_000";"0.0";5.0;156.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014731_000";"0.0";5.0;137.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014736_000";"0.0";0.1;144.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014741_000";"0.0";1.2;126.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014746_000";"0.0";5.0;124.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014751_000";"0.0";5.0;111.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014756_000";"0.0";5.0;142.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014801_000";"0.0";5.0;157.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014806_000";"0.0";0.1;172.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014807_000";"0.0";5.0;173.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014812_000";"0.0";5.0;156.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014817_000";"0.0";5.0;142.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014822_000";"0.0";5.0;141.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014827_000";"0.0";5.0;156.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014832_000";"0.0";5.0;145.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014837_000";"0.0";0.1;153.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014842_000";0.1;5.0;142.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014847_000";0.1;4.8;162.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014852_000";0.2;4.6;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014857_000";0.2;4.7;136.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014902_000";0.1;5.0;136.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014912_000";"0.0";5.0;135.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014917_000";"0.0";5.0;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014922_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014927_000";"0.0";5.0;125.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014932_000";"0.0";5.0;122.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014937_000";"0.0";0.1;136.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014942_000";0.7;5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014947_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014952_000";"0.0";4.9;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_014957_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_015002_000";0.1;5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_015012_000";"0.0";4.9;139.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_015017_000";"0.0";4.8;142.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_015022_000";1.1;5.0;144.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250709_015027_000";0.2;4.4;143.0;"Metbra";0.09;"";"";"";"";""
